Datetime,Upstream,Downstream,Body,Actuator,Hyperbaric,Backseat,Spring Chamber,Pr
imary Stem Seal,Secondary Stem Seal,Relief Port,BX Port,Spare,Flow Meter,Mass Sp
ectrometer,LVDT,Torque,Number Of Turns,Motor Speed,Ambient Temperature,Body Temp
erature,Monitor Temperature,Chamber Temperature,Hyperbaric Water Temperature,Clo
se,Open,Cycle Count,
13/8/2025 15:9:16.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9863,
0.0,0.0,-0.10966468,0.0,0.0,31.1,29.9,32.9,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:17.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9863,
0.0,0.0,-0.1594176,0.0,0.0,31.1,29.9,32.9,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:18.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9859,
0.0,0.0,-0.11986065,0.0,0.0,31.1,29.9,32.9,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:19.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9864,
0.0,0.0,-0.11160016,0.0,0.0,31.1,29.9,32.9,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:20.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9854,
0.0,0.0,-0.1573405,0.0,0.0,31.1,29.9,32.9,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:21.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9873,
0.0,0.0,-0.1918466,0.0,0.0,31.1,29.9,33.0,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:22.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9858,
0.0,0.0,-0.1470501,0.0,0.0,31.1,29.9,33.0,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:23.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.987,0
.0,0.0,-0.1641851,0.0,0.0,31.1,29.9,33.0,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:24.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9864,
0.0,0.0,-0.1629579,0.0,0.0,31.1,29.9,33.0,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:25.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9863,
0.0,0.0,-0.11367702,0.0,0.0,31.1,29.9,33.0,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:26.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9858,
0.0,0.0,-0.08714843,0.0,0.0,31.1,29.9,33.0,30.0,41.1,FALSE,FALSE,1
13/8/2025 15:9:27.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9861,
0.0,0.0,-0.08261681,0.0,0.0,31.0,29.9,33.0,30.0,41.0,FALSE,FALSE,1
13/8/2025 15:9:27.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-249.9861,
0.0,0.0,-0.08261681,0.0,0.0,31.0,29.9,33.0,30.0,41.0,FALSE,FALSE,1
